created_at,favorite_count,full_text,case_folding,cleaning,normalisasi,sentiment
2026-05-23T06:33:04.000Z,0,"@NenkMonica Ulah gagabh di jejek sapi teh,daekn k rumah sakit","@nenkmonica ulah gagabh di jejek sapi teh,daekn k rumah sakit",ulah gagabh di jejek sapi teh daekn k rumah sakit,ulah gagabh di jejek sapi teh daekn ke rumah sakit,Negatif
2026-05-23T06:31:34.000Z,0,ingin berterimakasih kpd dinosaurus yg telah punah 65 juta tahun yang lalu dan telah berubah menjadi minyak bumi yg kemudian ditambang serta disuling menjadi bensin sehingga dapat mengantarkan seorang ibu untuk ke rumah sakit dan melahirkan seorang 𝒂𝒏𝒚𝒖𝒋𝒕𝒊𝒏 di dunia ini https://t.co/Bdwos6y95r,ingin berterimakasih kpd dinosaurus yg telah punah 65 juta tahun yang lalu dan telah berubah menjadi minyak bumi yg kemudian ditambang serta disuling menjadi bensin sehingga dapat mengantarkan seorang ibu untuk ke rumah sakit dan melahirkan seorang 𝒂𝒏𝒚𝒖𝒋𝒕𝒊𝒏 di dunia ini https://t.co/bdwos6y95r,ingin berterimakasih kpd dinosaurus yg telah punah 65 juta tahun yang lalu dan telah berubah menjadi minyak bumi yg kemudian ditambang serta disuling menjadi bensin sehingga dapat mengantarkan seorang ibu untuk ke rumah sakit dan melahirkan seorang di dunia ini,ingin berterimakasih kepada dinosaurus yang telah punah 65 juta tahun yang lalu dan telah berubah menjadi minyak bumi yang kemudian ditambang serta disuling menjadi bensin sehingga dapat mengantarkan seorang ibu untuk ke rumah sakit dan melahirkan seorang di dunia ini,Netral
2026-05-23T06:28:55.000Z,0,Gaada yang mau bikin meme rumah sakit korban cha segye kah,gaada yang mau bikin meme rumah sakit korban cha segye kah,gaada yang mau bikin meme rumah sakit korban cha segye kah,tidak ada yang mau bikin meme rumah sakit korban cha segye kah,Negatif
2026-05-23T06:25:08.000Z,0,Kalo tanpa suara mereka alias backsound doang. Orang nyangkanya adegan dua orang yg lagi pacaran di rumah sakit wlwkw,kalo tanpa suara mereka alias backsound doang. orang nyangkanya adegan dua orang yg lagi pacaran di rumah sakit wlwkw,kalo tanpa suara mereka alias backsound doang orang nyangkanya adegan dua orang yg lagi pacaran di rumah sakit wlwkw,kalau tanpa suara mereka alias backsound doang orang nyangkanya adegan dua orang yang lagi pacaran di rumah sakit wlwkw,Negatif
2026-05-23T06:23:18.000Z,0,@worksfess gue dulu jaman odp di rumah sakit disuruh buka laptop,@worksfess gue dulu jaman odp di rumah sakit disuruh buka laptop,gue dulu jaman odp di rumah sakit disuruh buka laptop,gue dulu jaman odp di rumah sakit disuruh buka laptop,Negatif
2026-05-23T06:21:38.000Z,0,"Kenapa penting memperingati hari kesehatan perempuan? Karena ini mjd perhatian penting dan mendorong action utk lebih fokus thdp isu kesehatan perempuan yang lingkupnya banyak bgt..

1. Kesehatan reproduksi ibu dan bayi
2. Akses layanan kesehatan yg aman dan terjangkau","kenapa penting memperingati hari kesehatan perempuan? karena ini mjd perhatian penting dan mendorong action utk lebih fokus thdp isu kesehatan perempuan yang lingkupnya banyak bgt..

1. kesehatan reproduksi ibu dan bayi
2. akses layanan kesehatan yg aman dan terjangkau",kenapa penting memperingati hari kesehatan perempuan karena ini mjd perhatian penting dan mendorong action utk lebih fokus thdp isu kesehatan perempuan yang lingkupnya banyak bgt 1 kesehatan reproduksi ibu dan bayi 2 akses layanan kesehatan yg aman dan terjangkau,kenapa penting memperingati hari kesehatan perempuan karena ini mjd perhatian penting dan mendorong action untuk lebih fokus terhadap isu kesehatan perempuan yang lingkupnya banyak banget 1 kesehatan reproduksi ibu dan bayi 2 akses layanan kesehatan yang aman dan terjangkau,Positif
2026-05-23T06:11:18.000Z,0,"sialan, marah banget lihat gi-beom berakhir kyk gitu, gue gak tahu gibeom dword krn dibunuh kakaknya atau gimana, yang jelas gibeom ngalamin infeksi gara2 di culik dan disiksa sama para polisi gak kompeten itu, bahkan ke rumah sakit pun dia gak bisa, sakit hati bgt","sialan, marah banget lihat gi-beom berakhir kyk gitu, gue gak tahu gibeom dword krn dibunuh kakaknya atau gimana, yang jelas gibeom ngalamin infeksi gara2 di culik dan disiksa sama para polisi gak kompeten itu, bahkan ke rumah sakit pun dia gak bisa, sakit hati bgt",sialan marah banget lihat gi beom berakhir kyk gitu gue gak tahu gibeom dword krn dibunuh kakaknya atau gimana yang jelas gibeom ngalamin infeksi gara2 di culik dan disiksa sama para polisi gak kompeten itu bahkan ke rumah sakit pun dia gak bisa sakit hati bgt,sialan marah banget lihat gi beom berakhir kayak begitu gue tidak tahu gibeom dword karena dibunuh kakaknya atau bagaimana yang jelas gibeom ngalamin infeksi gara-gara di culik dan disiksa sama para polisi tidak kompeten itu bahkan ke rumah sakit pun dia tidak bisa sakit hati banget,Negatif
2026-05-23T06:10:45.000Z,400,"•kdm• 🔥 My Royal Nemesis 🔥

Rumah sakit korban Cha Se Gye dimana ya? Sender lagi meriang gara-gara beliau, mau rawat inap setahun 😭 https://t.co/ban9jYyF2w","•kdm• 🔥 my royal nemesis 🔥

rumah sakit korban cha se gye dimana ya? sender lagi meriang gara-gara beliau, mau rawat inap setahun 😭 https://t.co/ban9jyyf2w",kdm my royal nemesis rumah sakit korban cha se gye dimana ya sender lagi meriang gara gara beliau mau rawat inap setahun,kdm my royal nemesis rumah sakit korban cha se gye dimana ya sender lagi meriang gara gara beliau mau rawat inap setahun,Negatif
2026-05-23T06:09:50.000Z,0,niatnya kayak semacam hanibal gitu Note!Cannibal dan Sun!Detective. dimana sun kejebak sm kasus kanibal yang terakhir korban nya itu temennya lens. Dia nyari seminggu tuh nonstop pada akhirnya dia ketemu sama Note di sebuah rumah sakit ketika Sun mau rutin ketemu therapist,niatnya kayak semacam hanibal gitu note!cannibal dan sun!detective. dimana sun kejebak sm kasus kanibal yang terakhir korban nya itu temennya lens. dia nyari seminggu tuh nonstop pada akhirnya dia ketemu sama note di sebuah rumah sakit ketika sun mau rutin ketemu therapist,niatnya kayak semacam hanibal gitu note cannibal dan sun detective dimana sun kejebak sm kasus kanibal yang terakhir korban nya itu temennya lens dia nyari seminggu tuh nonstop pada akhirnya dia ketemu sama note di sebuah rumah sakit ketika sun mau rutin ketemu therapist,niatnya kayak semacam hanibal begitu note cannibal dan sun detective dimana sun kejebak sama kasus kanibal yang terakhir korban ya itu temannya lens dia mencari seminggu tuh nonstop pada akhirnya dia ketemu sama note di sebuah rumah sakit ketika sun mau rutin ketemu therapist,Negatif
2026-05-23T06:04:58.000Z,66,"Di Nusa Tenggara Timur, pemerintah melalui Kementerian Sosial turun langsung melayani para lansia dari rumah ke rumah melalui layanan kesehatan, asesmen sosial, dan penyaluran bantuan sosial dalam rangka Hari Lanjut Usia Nasional 2026. https://t.co/9kN5C7YPFw","di nusa tenggara timur, pemerintah melalui kementerian sosial turun langsung melayani para lansia dari rumah ke rumah melalui layanan kesehatan, asesmen sosial, dan penyaluran bantuan sosial dalam rangka hari lanjut usia nasional 2026. https://t.co/9kn5c7ypfw",di nusa tenggara timur pemerintah melalui kementerian sosial turun langsung melayani para lansia dari rumah ke rumah melalui layanan kesehatan asesmen sosial dan penyaluran bantuan sosial dalam rangka hari lanjut usia nasional 2026,di nusa tenggara timur pemerintah melalui kementerian sosial turun langsung melayani para lansia dari rumah ke rumah melalui layanan kesehatan asesmen sosial dan penyaluran bantuan sosial dalam rangka hari lanjut usia nasional 2026,Netral
2026-05-23T06:04:14.000Z,0,"ketauan nonton exoplanet karena izin❌
ketauan nonton exoplanet karena suster rumah sakit✅

🤣🤣🤣🤣","ketauan nonton exoplanet karena izin❌
ketauan nonton exoplanet karena suster rumah sakit✅

🤣🤣🤣🤣",ketauan nonton exoplanet karena izin ketauan nonton exoplanet karena suster rumah sakit,ketahuan menonton exoplanet karena izin ketahuan menonton exoplanet karena suster rumah sakit,Negatif
2026-05-23T06:01:11.000Z,0,"@tanyakanrl Gausah nanya kesini lu kocak, sana ke rumah sakit. Nanti lu rabies beneran, orang orang di Twitter mah gaakan tau.","@tanyakanrl gausah nanya kesini lu kocak, sana ke rumah sakit. nanti lu rabies beneran, orang orang di twitter mah gaakan tau.",gausah nanya kesini lu kocak sana ke rumah sakit nanti lu rabies beneran orang orang di twitter mah gaakan tau,tidak usah bertanya kesini kamu kocak sana ke rumah sakit nanti kamu rabies benaran orang orang di twitter mah gaakan tau,Negatif
2026-05-23T05:54:21.000Z,0,Dar der dor tadi tau tau nge-war ticket Westlife di rumah sakit. Alhamdulillah walo lambat tapi dapet juga 😭🤣 https://t.co/dE4eM6JXM4,dar der dor tadi tau tau nge-war ticket westlife di rumah sakit. alhamdulillah walo lambat tapi dapet juga 😭🤣 https://t.co/de4em6jxm4,dar der dor tadi tau tau nge war ticket westlife di rumah sakit alhamdulillah walo lambat tapi dapet juga,dar der dor tadi tau tau nge war ticket westlife di rumah sakit alhamdulillah walo lambat tapi dapat juga,Positif
2026-05-23T05:52:10.000Z,0,"""Rumah Sakit Nasional"" tapi unprofessional.","""rumah sakit nasional"" tapi unprofessional.",rumah sakit nasional tapi unprofessional,rumah sakit nasional tapi unprofessional,Negatif
2026-05-23T05:49:29.000Z,0,"flashback, waktu teaser ini keluar keadaanku lagi terpuruk²nya, ibu sakit di rumah sakit jadi pas mv ini release aku njaga ibu sambil streaming wkwk","flashback, waktu teaser ini keluar keadaanku lagi terpuruk²nya, ibu sakit di rumah sakit jadi pas mv ini release aku njaga ibu sambil streaming wkwk",flashback waktu teaser ini keluar keadaanku lagi terpuruk nya ibu sakit di rumah sakit jadi pas mv ini release aku njaga ibu sambil streaming wkwk,flashback waktu teaser ini keluar keadaanku lagi terpuruk ya ibu sakit di rumah sakit jadi pas mv ini release aku njaga ibu sambil streaming wkwk,Negatif
2026-05-23T05:47:48.000Z,0,Jadi selama ini aku adalah pasien poli psikiatri di salah satu rumah sakit kota malang. Sejak 2017 aku sebenarnya sudah keluar masuk poli tersebut di RS dan bertemu psikiater yang berbeda. Bahkan sempat lepas obat juga wkwkwk,jadi selama ini aku adalah pasien poli psikiatri di salah satu rumah sakit kota malang. sejak 2017 aku sebenarnya sudah keluar masuk poli tersebut di rs dan bertemu psikiater yang berbeda. bahkan sempat lepas obat juga wkwkwk,jadi selama ini aku adalah pasien poli psikiatri di salah satu rumah sakit kota malang sejak 2017 aku sebenarnya sudah keluar masuk poli tersebut di rs dan bertemu psikiater yang berbeda bahkan sempat lepas obat juga wkwkwk,jadi selama ini aku adalah pasien poli psikiatri di salah satu rumah sakit kota malang sejak 2017 aku sebenarnya sudah keluar masuk poli tersebut di rs dan bertemu psikiater yang berbeda bahkan sempat lepas obat juga wkwkwk,Negatif
2026-05-23T05:42:08.000Z,0,"@maxxxinexc @Kord_1834 @rockstarzszz Yaudah, gausah berobat ke dokter ya dri skr. Kan ilmu sains skr gk uda gk bener.","@maxxxinexc @kord_1834 @rockstarzszz yaudah, gausah berobat ke dokter ya dri skr. kan ilmu sains skr gk uda gk bener.",yaudah gausah berobat ke dokter ya dri skr kan ilmu sains skr gk uda gk bener,yaudah tidak usah berobat ke dokter ya dari sekarang kan ilmu sains sekarang tidak sudah tidak benar,Netral
2026-05-23T05:38:20.000Z,0,"@brzchaa Skrg lagi di rumah sakit, tiap hari pun ke rumah sakit🙃","@brzchaa skrg lagi di rumah sakit, tiap hari pun ke rumah sakit🙃",skrg lagi di rumah sakit tiap hari pun ke rumah sakit,sekarang lagi di rumah sakit tiap hari pun ke rumah sakit,Negatif
2026-05-23T05:36:45.000Z,0,"(1) Ibu Kecelakaan dan Koma 1,5 Bulan di ICU Rumah Sakit, masuk kondisi sakit kritis. Dan anak Terdampak jadi Tulang Punggung Keluarga membiayai semuanya.

Edukasi penting nya Punya Proteksi Income , manfaat Proteksi Income disaat amit² terjadi kondisi kritis ada Dapat Dana 500","(1) ibu kecelakaan dan koma 1,5 bulan di icu rumah sakit, masuk kondisi sakit kritis. dan anak terdampak jadi tulang punggung keluarga membiayai semuanya.

edukasi penting nya punya proteksi income , manfaat proteksi income disaat amit² terjadi kondisi kritis ada dapat dana 500",1 ibu kecelakaan dan koma 1 5 bulan di icu rumah sakit masuk kondisi sakit kritis dan anak terdampak jadi tulang punggung keluarga membiayai semuanya edukasi penting nya punya proteksi income manfaat proteksi income disaat amit terjadi kondisi kritis ada dapat dana 500,1 ibu kecelakaan dan koma 1 5 bulan di icu rumah sakit masuk kondisi sakit kritis dan anak terdampak jadi tulang punggung keluarga membiayai semuanya edukasi penting ya punya proteksi income manfaat proteksi income disaat amit terjadi kondisi kritis ada dapat dana 500,Negatif
2026-05-23T05:35:30.000Z,0,@zuhaiko Kesurupan Taylor Swift di depan rumah sakit…,@zuhaiko kesurupan taylor swift di depan rumah sakit…,kesurupan taylor swift di depan rumah sakit,kesurupan taylor swift di depan rumah sakit,Negatif
2026-05-23T05:34:52.000Z,0,"aku pernah ketemu mertua sahabatku ini di rumah sakit pas sahabatku di rawat, padahal ya aku cuman nemenin sahabat ku seminggu doang, tpi mertua sahabatku nganggep aku baik dan mau jodohin aku sama anak pertama mereka :)

dan sahabat aku ini bilang-","aku pernah ketemu mertua sahabatku ini di rumah sakit pas sahabatku di rawat, padahal ya aku cuman nemenin sahabat ku seminggu doang, tpi mertua sahabatku nganggep aku baik dan mau jodohin aku sama anak pertama mereka :)

dan sahabat aku ini bilang-",aku pernah ketemu mertua sahabatku ini di rumah sakit pas sahabatku di rawat padahal ya aku cuman nemenin sahabat ku seminggu doang tpi mertua sahabatku nganggep aku baik dan mau jodohin aku sama anak pertama mereka dan sahabat aku ini bilang,aku pernah ketemu mertua sahabatku ini di rumah sakit pas sahabatku di rawat padahal ya aku cuman nemenin sahabat ku seminggu doang tapi mertua sahabatku nganggep aku baik dan mau jodohin aku sama anak pertama mereka dan sahabat aku ini bilang,Netral
2026-05-23T05:31:22.000Z,0,@TehTelurMalam Ya Allah itu gimana rumah sakit terdekat kak?,@tehtelurmalam ya allah itu gimana rumah sakit terdekat kak?,ya allah itu gimana rumah sakit terdekat kak,ya allah itu bagaimana rumah sakit terdekat kak,Negatif
2026-05-23T05:30:52.000Z,24,"woosu remaja masih ngalamin trauma berat ketemu lah Euiju kecil d Rumah sakit.. Euiju kecil tuh pas umur 8 tahun tergolong lumayan bisa lah matematika...

#absolutevalueofromance","woosu remaja masih ngalamin trauma berat ketemu lah euiju kecil d rumah sakit.. euiju kecil tuh pas umur 8 tahun tergolong lumayan bisa lah matematika...

#absolutevalueofromance",woosu remaja masih ngalamin trauma berat ketemu lah euiju kecil d rumah sakit euiju kecil tuh pas umur 8 tahun tergolong lumayan bisa lah matematika,woosu remaja masih ngalamin trauma berat ketemu lah euiju kecil di rumah sakit euiju kecil tuh pas umur 8 tahun tergolong lumayan bisa lah matematika,Negatif
2026-05-23T05:30:52.000Z,166,"⚠❗
10 thn lalu Woosu ketemu euiju  di rumah sakit. Woosu lagi pengobatan mata nya atau lagi terapi Psikoterapi. 
Euiju ke RS karna mamah nya 10 tahun lalu kerja jadi Apoteker di RS . (Inget ga scene Pak Ga beli obat terus ketemu mamah euiju di apotek )

#absolutevalueofromance https://t.co/m0NPoIkOX4","⚠❗
10 thn lalu woosu ketemu euiju  di rumah sakit. woosu lagi pengobatan mata nya atau lagi terapi psikoterapi. 
euiju ke rs karna mamah nya 10 tahun lalu kerja jadi apoteker di rs . (inget ga scene pak ga beli obat terus ketemu mamah euiju di apotek )

#absolutevalueofromance https://t.co/m0npoikox4",10 thn lalu woosu ketemu euiju di rumah sakit woosu lagi pengobatan mata nya atau lagi terapi psikoterapi euiju ke rs karna mamah nya 10 tahun lalu kerja jadi apoteker di rs inget ga scene pak ga beli obat terus ketemu mamah euiju di apotek,10 tahun lalu woosu ketemu euiju di rumah sakit woosu lagi pengobatan mata ya atau lagi terapi psikoterapi euiju ke rs karena mamah ya 10 tahun lalu kerja jadi apoteker di rs ingat tidak scene pak tidak beli obat terus ketemu mamah euiju di apotek,Netral
2026-05-23T05:29:11.000Z,0,"(3) Keluar dari Rumah Sakit, Ibu Cacat Total. Ngga bisa aktivitas. Manfaat Proteksi Income memberi Income (Pemasukan) saat kondisi Emergency . Manfaat Critical Protection https://t.co/jo4fFCXW0T","(3) keluar dari rumah sakit, ibu cacat total. ngga bisa aktivitas. manfaat proteksi income memberi income (pemasukan) saat kondisi emergency . manfaat critical protection https://t.co/jo4ffcxw0t",3 keluar dari rumah sakit ibu cacat total ngga bisa aktivitas manfaat proteksi income memberi income pemasukan saat kondisi emergency manfaat critical protection,3 keluar dari rumah sakit ibu cacat total tidak bisa aktivitas manfaat proteksi income memberi income pemasukan saat kondisi emergency manfaat critical protection,Negatif
2026-05-23T05:18:53.000Z,0,"RILL NO FEK INI LUAR BIASAA!! 🔥🔥🔥

Terima kasih teman-teman SMKN 51 Jakarta yang sangat powerfull! Senang sekali bisa main ke sana.

Coba komen geng 402 Rumah Sakit Angker Korea harus ke sekolah mana lagi?? 

402 RUMAH SAKIT ANGKER KOREA
BASED ON GONJIAM: HAUNTED ASYLUM
9 JULI https://t.co/ltAyqhl0NT","rill no fek ini luar biasaa!! 🔥🔥🔥

terima kasih teman-teman smkn 51 jakarta yang sangat powerfull! senang sekali bisa main ke sana.

coba komen geng 402 rumah sakit angker korea harus ke sekolah mana lagi?? 

402 rumah sakit angker korea
based on gonjiam: haunted asylum
9 juli https://t.co/ltayqhl0nt",rill no fek ini luar biasaa terima kasih teman teman smkn 51 jakarta yang sangat powerfull senang sekali bisa main ke sana coba komen geng 402 rumah sakit angker korea harus ke sekolah mana lagi 402 rumah sakit angker korea based on gonjiam haunted asylum 9 juli,rill no fek ini luar biasa terima kasih teman teman smkn 51 jakarta yang sangat powerfull senang sekali bisa main ke sana coba komen geng 402 rumah sakit angker korea harus ke sekolah mana lagi 402 rumah sakit angker korea based on gonjiam haunted asylum 9 juli,Positif
2026-05-23T05:11:19.000Z,0,@SADIEmgcl buat masukin mom ke rumah sakit jiwa nih yang begini.,@sadiemgcl buat masukin mom ke rumah sakit jiwa nih yang begini.,buat masukin mom ke rumah sakit jiwa nih yang begini,buat memasuki mom ke rumah sakit jiwa nih yang begini,Negatif
2026-05-23T05:10:28.000Z,0,@SADIEmgcl kartu rumah sakit aja gimana mom?,@sadiemgcl kartu rumah sakit aja gimana mom?,kartu rumah sakit aja gimana mom,kartu rumah sakit saja bagaimana mom,Negatif
2026-05-23T05:10:07.000Z,6,SIAPA YG MAU IKUT KE RSKH ALIAS RUMAH SAKIT KORBAN HAECHAN 😭😭😭😭✋🏻😭 https://t.co/Bz2WxR40Vw,siapa yg mau ikut ke rskh alias rumah sakit korban haechan 😭😭😭😭✋🏻😭 https://t.co/bz2wxr40vw,siapa yg mau ikut ke rskh alias rumah sakit korban haechan,siapa yang mau ikut ke rskh alias rumah sakit korban haechan,Negatif
2026-05-23T05:06:12.000Z,0,"Inna lillahi wa inna ilaihi roji'un

Dunia memang hanya sekelip mata. 

Hari ini, pak de kami, orang tua kami, menjemput bahagianya. 

4 hari sebelumnya, menjaga sang istri tercinta di rumah sakit
Malam tadi, masih menghadiri yasinan
Tadi pagi, masih sholat subuh di masjid

Lalu,","inna lillahi wa inna ilaihi roji'un

dunia memang hanya sekelip mata. 

hari ini, pak de kami, orang tua kami, menjemput bahagianya. 

4 hari sebelumnya, menjaga sang istri tercinta di rumah sakit
malam tadi, masih menghadiri yasinan
tadi pagi, masih sholat subuh di masjid

lalu,",inna lillahi wa inna ilaihi roji un dunia memang hanya sekelip mata hari ini pak de kami orang tua kami menjemput bahagianya 4 hari sebelumnya menjaga sang istri tercinta di rumah sakit malam tadi masih menghadiri yasinan tadi pagi masih sholat subuh di masjid lalu,inna lillahi wa inna ilaihi roji un dunia memang hanya sekelip mata hari ini pak deh kami orang tua kami menjemput bahagianya 4 hari sebelumnya menjaga sang istri tercinta di rumah sakit malam tadi masih menghadiri yasinan tadi pagi masih sholat subuh di masjid lalu,Negatif
2026-05-23T05:05:38.000Z,0,"Gusnar Tegaskan Rumah Sakit Jangan Dijadikan Mesin Utama PAD
 
https://t.co/6HY71T8aHy lewat @tribunnews","gusnar tegaskan rumah sakit jangan dijadikan mesin utama pad
 
https://t.co/6hy71t8ahy lewat @tribunnews",gusnar tegaskan rumah sakit jangan dijadikan mesin utama pad lewat,gusnar tegaskan rumah sakit jangan dijadikan mesin utama pad lewat,Negatif
2026-05-23T05:00:21.000Z,0,@cherrinsh udah pernah ngerasain hal yang sama bapak sendiri dirawat di rumah sakit 🥺 semoga lekas diberikan kesembuhan untuk bapaknya 🥺🙏,@cherrinsh udah pernah ngerasain hal yang sama bapak sendiri dirawat di rumah sakit 🥺 semoga lekas diberikan kesembuhan untuk bapaknya 🥺🙏,udah pernah ngerasain hal yang sama bapak sendiri dirawat di rumah sakit semoga lekas diberikan kesembuhan untuk bapaknya,sudah pernah merasai hal yang sama bapak sendiri dirawat di rumah sakit semoga lekas diberikan kesembuhan untuk bapaknya,Negatif
2026-05-23T04:59:27.000Z,0,"Berbagai riset yang dikembangkan meliputi teknologi implan gigi, diagnosis penyakit berbasis AI, hingga deteksi kanker kulit untuk mendukung layanan kesehatan yang lebih maju dan adaptif. https://t.co/4rW4zAV7se","berbagai riset yang dikembangkan meliputi teknologi implan gigi, diagnosis penyakit berbasis ai, hingga deteksi kanker kulit untuk mendukung layanan kesehatan yang lebih maju dan adaptif. https://t.co/4rw4zav7se",berbagai riset yang dikembangkan meliputi teknologi implan gigi diagnosis penyakit berbasis ai hingga deteksi kanker kulit untuk mendukung layanan kesehatan yang lebih maju dan adaptif,berbagai riset yang dikembangkan meliputi teknologi implan gigi diagnosis penyakit berbasis ai hingga deteksi kanker kulit untuk mendukung layanan kesehatan yang lebih maju dan adaptif,Netral
2026-05-23T04:52:11.000Z,1,"AI Center Ubaya siap mendukung pengembangan layanan kesehatan berbasis teknologi di Jawa Timur. 

Dalam audiensi bersama Gubernur Jatim Khofifah, Rektor Ubaya Benny Lianto memaparkan pengembangan AI Center sebagai pusat riset dan inovasi Artificial Intelligence (AI) di Jawa Timur https://t.co/UzNU2sA3DR","ai center ubaya siap mendukung pengembangan layanan kesehatan berbasis teknologi di jawa timur. 

dalam audiensi bersama gubernur jatim khofifah, rektor ubaya benny lianto memaparkan pengembangan ai center sebagai pusat riset dan inovasi artificial intelligence (ai) di jawa timur https://t.co/uznu2sa3dr",ai center ubaya siap mendukung pengembangan layanan kesehatan berbasis teknologi di jawa timur dalam audiensi bersama gubernur jatim khofifah rektor ubaya benny lianto memaparkan pengembangan ai center sebagai pusat riset dan inovasi artificial intelligence ai di jawa timur,ai center ubaya siap mendukung pengembangan layanan kesehatan berbasis teknologi di jawa timur dalam audiensi bersama gubernur jatim khofifah rektor ubaya benny lianto memaparkan pengembangan ai center sebagai pusat riset dan inovasi artificial intelligence ai di jawa timur,Positif
2026-05-23T04:48:15.000Z,712,"Sekolah, Rumah sakit, dan banyak infrastruktur banyak yg sudah rusak dan tidak layak. Namun negara sedang sibuk membangun batalyon militer di setiap kota/kabupaten.

Tujuannya apasih ?! https://t.co/YKbxFC4mbD","sekolah, rumah sakit, dan banyak infrastruktur banyak yg sudah rusak dan tidak layak. namun negara sedang sibuk membangun batalyon militer di setiap kota/kabupaten.

tujuannya apasih ?! https://t.co/ykbxfc4mbd",sekolah rumah sakit dan banyak infrastruktur banyak yg sudah rusak dan tidak layak namun negara sedang sibuk membangun batalyon militer di setiap kota kabupaten tujuannya apasih,sekolah rumah sakit dan banyak infrastruktur banyak yang sudah rusak dan tidak layak namun negara sedang sibuk membangun batalyon militer di setiap kota kabupaten tujuannya apasih,Negatif
2026-05-23T04:44:49.000Z,1,Beneran dibolehin dong ikut ke rumah sakit wkwkwkwk. Tebak rumah sakit apa? https://t.co/NjVaKNutHI,beneran dibolehin dong ikut ke rumah sakit wkwkwkwk. tebak rumah sakit apa? https://t.co/njvaknuthi,beneran dibolehin dong ikut ke rumah sakit wkwkwkwk tebak rumah sakit apa,benaran dibolehin dong ikut ke rumah sakit wkwkwkwk tebak rumah sakit apa,Negatif
2026-05-23T04:43:28.000Z,0,"Kabar ini disampaikan Kepala Biro Hubungan Masyarakat Kementerian Haji dan Umrah, Hasan Afandi, di Makkah, Jumat (22/5). Hasan menjelaskan hasil koordinasi dengan pihak rumah sakit dan otoritas Arab Saudi memastikan almarhum ditemukan dalam keadaan wafat.

https://t.co/uWVCpcexbx","kabar ini disampaikan kepala biro hubungan masyarakat kementerian haji dan umrah, hasan afandi, di makkah, jumat (22/5). hasan menjelaskan hasil koordinasi dengan pihak rumah sakit dan otoritas arab saudi memastikan almarhum ditemukan dalam keadaan wafat.

https://t.co/uwvcpcexbx",kabar ini disampaikan kepala biro hubungan masyarakat kementerian haji dan umrah hasan afandi di makkah jumat 22 5 hasan menjelaskan hasil koordinasi dengan pihak rumah sakit dan otoritas arab saudi memastikan almarhum ditemukan dalam keadaan wafat,kabar ini disampaikan kepala biro hubungan masyarakat kementerian haji dan umrah hasan afandi di makkah jumat 22 5 hasan menjelaskan hasil koordinasi dengan pihak rumah sakit dan otoritas arab saudi memastikan almarhum ditemukan dalam keadaan wafat,Negatif
2026-05-23T04:39:56.000Z,0,"dah bilang sakit masih disuruh masuk, kaya yg bakal bayarin rumah sakit aja kalo ada apa2 anying👊🏻","dah bilang sakit masih disuruh masuk, kaya yg bakal bayarin rumah sakit aja kalo ada apa2 anying👊🏻",dah bilang sakit masih disuruh masuk kaya yg bakal bayarin rumah sakit aja kalo ada apa2 anying,sudah bilang sakit masih disuruh masuk kayak yang bakal bayarin rumah sakit saja kalau ada apa-apa anying,Negatif
2026-05-23T04:38:09.000Z,1,"@VisinemaID @auroramanda95 @NetflixID Sempat sembuh dan kambuh lagi di taun 2009, akhirnya gw dpt info dari dokter/psikiater gw di RS. Wahidin utk pindah berobat ke poliklinik Rumah Sakit Labuang Baji, lebih murah. Setelah bicara dgn nyokap dan kakak gw, gw akhirnya berobat ke sana, dan dokter suruh ngurus JAMKESDA https://t.co/0JWyLhiS4T","@visinemaid @auroramanda95 @netflixid sempat sembuh dan kambuh lagi di taun 2009, akhirnya gw dpt info dari dokter/psikiater gw di rs. wahidin utk pindah berobat ke poliklinik rumah sakit labuang baji, lebih murah. setelah bicara dgn nyokap dan kakak gw, gw akhirnya berobat ke sana, dan dokter suruh ngurus jamkesda https://t.co/0jwylhis4t",sempat sembuh dan kambuh lagi di taun 2009 akhirnya gw dpt info dari dokter psikiater gw di rs wahidin utk pindah berobat ke poliklinik rumah sakit labuang baji lebih murah setelah bicara dgn nyokap dan kakak gw gw akhirnya berobat ke sana dan dokter suruh ngurus jamkesda,sempat sembuh dan kambuh lagi di tahun 2009 akhirnya gue dapat info dari dokter psikiater gue di rs wahidin untuk pindah berobat ke poliklinik rumah sakit labuang baji lebih murah setelah bicara dengan nyokap dan kakak gue gue akhirnya berobat ke sana dan dokter suruh mengurus jamkesda,Positif
2026-05-23T04:36:35.000Z,45,5. Tiba-tiba di rumah sakit. https://t.co/hEHY3RGNn8,5. tiba-tiba di rumah sakit. https://t.co/hehy3rgnn8,5 tiba tiba di rumah sakit,5 tiba tiba di rumah sakit,Negatif
